SIMULATION,6.3.0.0.0,Sensitivity: 3,Landscape seed: -1158947317,Starting Location[0.1.1.1.1.1.1.1.0.0.0.1.1.1.0],K Value:6
GENERATION,0
STRATEGY_ROW,Walk,Walk,Walk,Walk,Walk,Look,Walk,Walk,Look,Walk,Walk,Look,Walk,Walk,Look,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Walk,Look,Walk,Look,Look,Look,Walk,Walk,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Walk,Look
FITNESS_ROW,0.031563140843448224,0.013954107711389723,0.014167302785720915,0.012882815918546984,0.01496990240196414,0.01496990240196414,0.03656657310069322,0.01700431553583307,0.01700431553583307,0.05190463970195631,0.023751331060070994,0.023751331060070994,0.06048384602820565,0.027431338448784325,0.027431338448784325,0.06059428119039599,0.029701180743492123,0.029701180743492123,0.06819306012391664,0.06819306012391664,0.06819306012391664,0.06819306012391664,0.13617759588834258,0.13617759588834258,0.1677671309275742,0.1677671309275742,0.1677671309275742,0.1677671309275742,0.1677671309275742,0.26050916185092293,0.08333342808325442,0.08333342808325442,0.1389727232692631,0.1389727232692631,0.1389727232692631,0.1389727232692631,0.23074954343811607,0.0611548481282481,0.0611548481282481,0.0611548481282481,0.0611548481282481,0.2104047587353174,0.2104047587353174,0.227339540780518,0.227339540780518,0.227339540780518,0.227339540780518,0.227339540780518,0.28775681324709634,0.28775681324709634
GENERATION,10
STRATEGY_ROW,Walk,Walk,Look,Walk,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk
FITNESS_ROW,0.012206084770405095,0.01098689849679665,0.01098689849679665,0.029833100977528833,0.029833100977528833,0.029833100977528833,0.07771121387799605,0.07771121387799605,0.07771121387799605,0.07771121387799605,0.13313633223824645,0.13313633223824645,0.13313633223824645,0.13313633223824645,0.1946083368168737,0.1946083368168737,0.20146082405757698,0.0603948878423201,0.0603948878423201,0.0603948878423201,0.0603948878423201,0.0603948878423201,0.21399764158045864,0.21399764158045864,0.21399764158045864,0.21399764158045864,0.2625227200442312,0.2625227200442312,0.2625227200442312,0.29986902643972724,0.29986902643972724,0.29986902643972724,0.29986902643972724,0.29986902643972724,0.29986902643972724,0.29986902643972724,0.29986902643972724,0.29986902643972724,0.29986902643972724,0.29986902643972724,0.3333676711440917,0.3333676711440917,0.3333676711440917,0.35274572932864745,0.35274572932864745,0.35274572932864745,0.35274572932864745,0.37011569152019563,0.37011569152019563,0.37225983421552833
GENERATION,20
STRATEGY_ROW,Walk,Walk,Look,Walk,Look,Look,Walk,Look,Look,Walk,Walk,Look,Look,Look,Walk,Look,Walk,Look,Look,Look,Look,Look,Walk,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Look,Look,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk
FITNESS_ROW,0.010644433483554277,0.014352632182972986,0.014352632182972986,0.0323876765351711,0.0323876765351711,0.0323876765351711,0.06450570655156923,0.06450570655156923,0.06450570655156923,0.09737915168332673,0.03637699047083283,0.03637699047083283,0.03637699047083283,0.03637699047083283,0.1147005617238658,0.1147005617238658,0.13875205421940476,0.13875205421940476,0.13875205421940476,0.13875205421940476,0.13875205421940476,0.13875205421940476,0.22584724767119563,0.06864208060535174,0.06864208060535174,0.06864208060535174,0.06864208060535174,0.06864208060535174,0.06864208060535174,0.27723337346861765,0.27723337346861765,0.27723337346861765,0.27723337346861765,0.27723337346861765,0.27723337346861765,0.27723337346861765,0.27723337346861765,0.27723337346861765,0.27723337346861765,0.27723337346861765,0.35071392791906186,0.35071392791906186,0.35071392791906186,0.37976073870664995,0.37976073870664995,0.37976073870664995,0.37976073870664995,0.3918548896793094,0.3918548896793094,0.3942775751749399
GENERATION,30
STRATEGY_ROW,Walk,Walk,Look,Walk,Look,Look,Walk,Look,Walk,Look,Walk,Look,Look,Look,Walk,Look,Walk,Walk,Look,Look,Look,Look,Walk,Look,Look,Look,Walk,Walk,Look,Walk,Look,Look,Look,Look,Look,Walk,Look,Look,Look,Look,Walk,Look,Look,Walk,Look,Look,Look,Walk,Look,Walk
