EXPERIMENT_PARAMS,5,11,15,101,100,100,2.000000,15,6,true,459,10.000000
Experiment Number: ,0.0.0,0
0,0.700049,0.766840,0.163368
0:STEP_FREQUENCIES_OF,0.500000,0.400000,0.300000,0.500000,0.400000,0.300000,0.400000,0.400000,0.700000,0.300000,0.200000,0.400000,0.500000,0.100000,0.000000
1:STEP_FREQUENCIES_OF,0.500000,0.600000,0.700000,0.500000,0.600000,0.700000,0.600000,0.600000,0.300000,0.700000,0.800000,0.600000,0.500000,0.900000,1.000000
FITNESS_AT_STEPS,0.033039,0.048159,0.079289,0.249961,0.281174,0.344379,0.283960,0.282395,0.338716,0.447059,0.485384,0.459513,0.363084,0.609030,0.700049
STUCK_AT_LOCAL_OPTIMA,0.500000,0.300000,0.300000,0.400000,0.300000,0.400000,0.400000,0.400000,0.200000,0.500000,0.700000,0.500000,0.400000,0.800000,1.000000
CONSECUTIVE RWS,1.5000002,2,2,3,3,2,3,2,3,2,0,1,1,0,0
10,1.000000,0.943335,0.486440
0:STEP_FREQUENCIES_OF,1.000000,0.400000,0.200000,0.000000,0.000000,0.000000,0.100000,0.700000,0.300000,0.700000,0.000000,0.000000,0.600000,0.000000,0.000000
1:STEP_FREQUENCIES_OF,0.000000,0.600000,0.800000,1.000000,1.000000,1.000000,0.900000,0.300000,0.700000,0.300000,1.000000,1.000000,0.400000,1.000000,1.000000
FITNESS_AT_STEPS,0.025118,0.105989,0.135991,0.525020,0.587950,0.830005,0.740741,0.411604,0.607171,0.417996,1.000000,1.000000,0.494860,1.000000,1.000000
STUCK_AT_LOCAL_OPTIMA,0.000000,0.000000,0.000000,0.600000,0.600000,1.000000,0.900000,0.300000,0.700000,0.300000,1.000000,1.000000,0.400000,1.000000,1.000000
CONSECUTIVE RWS,0.5000004,4,1,0,0,0,0,0,0,0,0,0,0,0,0
20,1.000000,0.846542,0.428116
0:STEP_FREQUENCIES_OF,1.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.100000,0.900000,0.000000,0.700000,0.100000,0.600000,1.000000,0.000000,0.000000
1:STEP_FREQUENCIES_OF,0.000000,0.900000,0.900000,1.000000,1.000000,1.000000,0.900000,0.100000,1.000000,0.300000,0.900000,0.400000,0.000000,1.000000,1.000000
FITNESS_AT_STEPS,0.027140,0.128419,0.200950,0.800026,0.803702,0.886670,0.843837,0.269084,0.843837,0.425030,0.789459,0.495833,0.150989,0.618259,1.000000
STUCK_AT_LOCAL_OPTIMA,0.000000,0.000000,0.000000,0.900000,0.900000,1.000000,0.900000,0.100000,0.900000,0.300000,0.900000,0.300000,0.000000,0.300000,1.000000
CONSECUTIVE RWS,0.9000001,1,0,0,0,0,1,1,0,1,1,6,6,0,0
30,1.000000,0.800026,0.390228
0:STEP_FREQUENCIES_OF,1.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.200000,1.000000,0.000000,1.000000,0.100000,0.800000,0.800000,0.000000,0.000000
1:STEP_FREQUENCIES_OF,0.000000,1.000000,0.900000,0.900000,1.000000,1.000000,0.800000,0.000000,1.000000,0.000000,0.900000,0.200000,0.200000,1.000000,1.000000
FITNESS_AT_STEPS,0.022951,0.140343,0.190008,0.600052,0.607404,0.773340,0.688000,0.206359,0.803741,0.065209,0.761364,0.303100,0.155034,0.493941,1.000000
STUCK_AT_LOCAL_OPTIMA,0.000000,0.000000,0.000000,0.800000,0.800000,1.000000,0.800000,0.100000,0.900000,0.000000,0.800000,0.200000,0.100000,0.300000,1.000000
CONSECUTIVE RWS,1.0000000,0,0,0,0,0,2,2,0,1,1,7,6,0,0
40,1.000000,0.927214,0.520625
0:STEP_FREQUENCIES_OF,1.000000,0.000000,0.100000,0.000000,0.300000,0.000000,0.700000,0.500000,0.000000,0.800000,0.200000,0.300000,0.700000,0.000000,0.000000
1:STEP_FREQUENCIES_OF,0.000000,1.000000,0.900000,1.000000,0.700000,1.000000,0.300000,0.500000,1.000000,0.200000,0.800000,0.700000,0.300000,1.000000,1.000000
FITNESS_AT_STEPS,0.025641,0.133562,0.153823,0.913356,0.635750,1.000000,0.387282,0.532729,0.855474,0.448806,0.759611,0.684544,0.409180,0.878225,1.000000
STUCK_AT_LOCAL_OPTIMA,0.000000,0.000000,0.000000,0.900000,0.600000,1.000000,0.300000,0.500000,0.800000,0.300000,0.700000,0.500000,0.300000,0.800000,1.000000
CONSECUTIVE RWS,0.4000000,0,0,0,0,0,2,2,0,2,2,0,0,0,0
50,1.000000,1.000000,0.486438
0:STEP_FREQUENCIES_OF,1.000000,0.000000,0.000000,0.200000,0.300000,0.100000,0.400000,0.600000,0.000000,0.900000,0.000000,0.700000,0.700000,0.000000,0.000000
1:STEP_FREQUENCIES_OF,0.000000,1.000000,1.000000,0.800000,0.700000,0.900000,0.600000,0.400000,1.000000,0.100000,1.000000,0.300000,0.300000,1.000000,1.000000
FITNESS_AT_STEPS,0.025533,0.138648,0.194325,0.636955,0.470432,0.791707,0.587705,0.362841,0.830005,0.213454,0.943335,0.417391,0.482938,0.739872,1.000000
STUCK_AT_LOCAL_OPTIMA,0.000000,0.000000,0.000000,0.800000,0.500000,0.900000,0.600000,0.300000,1.000000,0.100000,1.000000,0.300000,0.400000,0.700000,1.000000
CONSECUTIVE RWS,0.5000000,0,0,0,0,1,1,0,0,0,0,4,4,0,0
60,1.000000,0.822109,0.463755
0:STEP_FREQUENCIES_OF,1.000000,0.100000,0.200000,0.100000,0.300000,0.100000,0.400000,0.700000,0.000000,0.600000,0.000000,0.700000,0.900000,0.100000,0.000000
1:STEP_FREQUENCIES_OF,0.000000,0.900000,0.800000,0.900000,0.700000,0.900000,0.600000,0.300000,1.000000,0.400000,1.000000,0.300000,0.100000,0.900000,1.000000
FITNESS_AT_STEPS,0.019629,0.107959,0.159376,0.501934,0.368599,0.538844,0.366671,0.228430,0.702139,0.539820,0.825113,0.403702,0.156394,0.462360,1.000000
STUCK_AT_LOCAL_OPTIMA,0.000000,0.000000,0.000000,0.700000,0.400000,0.800000,0.500000,0.200000,0.800000,0.500000,0.900000,0.300000,0.100000,0.300000,1.000000
CONSECUTIVE RWS,0.9000001,1,0,0,0,1,2,1,0,0,0,6,6,0,0
70,1.000000,1.000000,0.459444
0:STEP_FREQUENCIES_OF,1.000000,0.200000,0.200000,0.000000,0.900000,0.100000,0.900000,0.100000,0.100000,0.800000,0.000000,0.100000,1.000000,0.000000,0.000000
1:STEP_FREQUENCIES_OF,0.000000,0.800000,0.800000,1.000000,0.100000,0.900000,0.100000,0.900000,0.900000,0.200000,1.000000,0.900000,0.000000,1.000000,1.000000
FITNESS_AT_STEPS,0.022446,0.100922,0.121033,0.598455,0.121411,0.671911,0.147288,0.730965,0.664726,0.413085,0.860367,0.891814,0.190266,0.948479,1.000000
STUCK_AT_LOCAL_OPTIMA,0.000000,0.000000,0.000000,0.600000,0.000000,0.700000,0.000000,0.700000,0.600000,0.400000,0.900000,0.900000,0.000000,0.900000,1.000000
CONSECUTIVE RWS,0.4000002,2,0,0,0,0,0,0,1,1,0,1,1,0,0
80,1.000000,0.830836,0.475881
0:STEP_FREQUENCIES_OF,0.900000,0.000000,0.000000,0.000000,1.000000,0.400000,1.000000,0.000000,0.000000,0.300000,0.100000,0.000000,0.900000,0.000000,0.000000
1:STEP_FREQUENCIES_OF,0.100000,1.000000,1.000000,1.000000,0.000000,0.600000,0.000000,1.000000,1.000000,0.700000,0.900000,1.000000,0.100000,1.000000,1.000000
FITNESS_AT_STEPS,0.027594,0.126941,0.166329,0.848375,0.184641,0.705048,0.168100,0.743592,0.815703,0.663234,0.843627,0.881778,0.185521,0.938443,1.000000
STUCK_AT_LOCAL_OPTIMA,0.100000,0.100000,0.100000,1.000000,0.000000,0.700000,0.000000,0.800000,0.800000,0.600000,0.900000,0.900000,0.100000,0.900000,1.000000
CONSECUTIVE RWS,0.9000000,0,0,0,4,4,4,0,0,1,1,0,0,0,0
90,1.000000,0.928138,0.506179
0:STEP_FREQUENCIES_OF,1.000000,0.100000,0.100000,0.000000,1.000000,0.200000,1.000000,0.000000,0.000000,0.400000,0.000000,0.000000,1.000000,0.000000,0.000000
1:STEP_FREQUENCIES_OF,0.000000,0.900000,0.900000,1.000000,0.000000,0.800000,0.000000,1.000000,1.000000,0.600000,1.000000,1.000000,0.000000,1.000000,1.000000
FITNESS_AT_STEPS,0.026507,0.126062,0.209768,0.943335,0.139314,0.836587,0.178319,0.933848,0.948479,0.628755,1.000000,1.000000,0.146477,1.000000,1.000000
STUCK_AT_LOCAL_OPTIMA,0.000000,0.000000,0.000000,1.000000,0.000000,0.800000,0.000000,0.900000,0.900000,0.600000,1.000000,1.000000,0.000000,1.000000,1.000000
CONSECUTIVE RWS,0.5000001,1,0,0,2,2,2,0,0,0,0,0,0,0,0
100,1.000000,1.000000,0.524643
